Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0393	25000	125000
2	Spectrogram 1	1	0.0649	0.1331	25000	125000
3	Spectrogram 1	1	0.1545	0.2398	25000	125000
4	Spectrogram 1	1	0.2611	0.3507	25000	125000
5	Spectrogram 1	1	0.3635	0.5086	25000	125000
6	Spectrogram 1	1	0.5214	0.6195	25000	125000
7	Spectrogram 1	1	0.6323	0.7859	25000	125000
8	Spectrogram 1	1	0.8286	0.9737	25000	125000
9	Spectrogram 1	1	1.0035	1.1742	25000	125000
10	Spectrogram 1	1	1.2126	1.3577	25000	125000
11	Spectrogram 1	1	1.3833	1.4771	25000	125000
12	Spectrogram 1	1	1.5113	1.5753	25000	125000
13	Spectrogram 1	1	1.6051	1.7203	25000	125000
14	Spectrogram 1	1	1.7374	1.8142	25000	125000
15	Spectrogram 1	1	1.8355	1.9593	25000	125000
