Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.1246	0.2099	25000	125000
2	Spectrogram 1	1	0.2355	0.3251	25000	125000
3	Spectrogram 1	1	0.3507	0.4659	25000	125000
4	Spectrogram 1	1	0.4915	0.6238	25000	125000
5	Spectrogram 1	1	0.6409	0.7902	25000	125000
6	Spectrogram 1	1	0.8115	0.995	25000	125000
7	Spectrogram 1	1	1.0121	1.2041	25000	125000
8	Spectrogram 1	1	1.571	1.7246	25000	125000
9	Spectrogram 1	1	1.7417	1.9422	25000	125000
10	Spectrogram 1	1	1.9593	1.9763	25000	125000
