Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.1161	0.3977	25000	125000
2	Spectrogram 1	1	0.4361	0.6579	25000	125000
3	Spectrogram 1	1	0.7603	1.0121	25000	125000
4	Spectrogram 1	1	1.0419	1.2083	25000	125000
5	Spectrogram 1	1	1.2297	1.3577	25000	125000
6	Spectrogram 1	1	1.3662	1.4814	25000	125000
7	Spectrogram 1	1	1.4942	1.5497	25000	125000
8	Spectrogram 1	1	1.5753	1.635	25000	125000
9	Spectrogram 1	1	1.6521	1.7502	25000	125000
10	Spectrogram 1	1	1.8014	1.8654	25000	125000
11	Spectrogram 1	1	1.9465	1.9763	25000	125000
