Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0947	25000	125000
2	Spectrogram 1	1	0.1289	0.3337	25000	125000
3	Spectrogram 1	1	0.3763	0.547	25000	125000
4	Spectrogram 1	1	0.5683	0.7433	25000	125000
5	Spectrogram 1	1	0.7689	0.9566	25000	125000
6	Spectrogram 1	1	0.9822	1.0505	25000	125000
7	Spectrogram 1	1	1.1145	1.2083	25000	125000
8	Spectrogram 1	1	1.2211	1.3662	25000	125000
9	Spectrogram 1	1	1.3747	1.4558	25000	125000
10	Spectrogram 1	1	1.7971	1.8825	25000	125000
