Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0905	25000	125000
2	Spectrogram 1	1	0.1331	0.2953	25000	125000
3	Spectrogram 1	1	0.3294	0.4147	25000	125000
4	Spectrogram 1	1	0.739	0.9609	25000	125000
5	Spectrogram 1	1	1.0035	1.0718	25000	125000
6	Spectrogram 1	1	1.1145	1.1529	25000	125000
7	Spectrogram 1	1	1.1699	1.2809	25000	125000
8	Spectrogram 1	1	1.3321	1.4771	25000	125000
9	Spectrogram 1	1	1.5198	1.6563	25000	125000
10	Spectrogram 1	1	1.6777	1.7502	25000	125000
11	Spectrogram 1	1	1.7801	1.8398	25000	125000
12	Spectrogram 1	1	1.8825	1.9379	25000	125000
