Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0265	0.2398	25000	125000
2	Spectrogram 1	1	0.2782	0.4105	25000	125000
3	Spectrogram 1	1	0.4361	0.6451	25000	125000
4	Spectrogram 1	1	0.6622	0.8115	25000	125000
5	Spectrogram 1	1	0.8542	0.9523	25000	125000
6	Spectrogram 1	1	0.9822	1.1827	25000	125000
7	Spectrogram 1	1	1.2297	1.3705	25000	125000
8	Spectrogram 1	1	1.3961	1.5625	25000	125000
9	Spectrogram 1	1	1.5966	1.7033	25000	125000
10	Spectrogram 1	1	1.7246	1.891	25000	125000
