Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0905	0.163	25000	125000
2	Spectrogram 1	1	0.2057	0.291	25000	125000
3	Spectrogram 1	1	0.3294	0.4275	25000	125000
4	Spectrogram 1	1	0.4617	0.5427	25000	125000
5	Spectrogram 1	1	0.5726	0.7219	25000	125000
6	Spectrogram 1	1	0.7475	0.8201	25000	125000
7	Spectrogram 1	1	0.8457	0.9438	25000	125000
8	Spectrogram 1	1	0.9523	1.0419	25000	125000
9	Spectrogram 1	1	1.0675	1.1955	25000	125000
10	Spectrogram 1	1	1.2211	1.3278	25000	125000
11	Spectrogram 1	1	1.3577	1.5411	25000	125000
12	Spectrogram 1	1	1.5753	1.6478	25000	125000
13	Spectrogram 1	1	1.6862	1.7289	25000	125000
14	Spectrogram 1	1	1.7673	1.8355	25000	125000
15	Spectrogram 1	1	1.8782	1.9379	25000	125000
