Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.1161	25000	125000
2	Spectrogram 1	1	0.1843	0.2313	25000	125000
3	Spectrogram 1	1	0.3849	0.4531	25000	125000
4	Spectrogram 1	1	0.5598	0.6323	25000	125000
5	Spectrogram 1	1	0.9609	1.0462	25000	125000
6	Spectrogram 1	1	1.0846	1.1699	25000	125000
7	Spectrogram 1	1	1.2851	1.3961	25000	125000
8	Spectrogram 1	1	1.4686	1.6094	25000	125000
9	Spectrogram 1	1	1.7118	1.7801	25000	125000
10	Spectrogram 1	1	1.8697	1.9593	25000	125000
