Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0307	25000	125000
2	Spectrogram 1	1	0.0606	0.1246	25000	125000
3	Spectrogram 1	1	0.1587	0.227	25000	125000
4	Spectrogram 1	1	0.2611	0.3507	25000	125000
5	Spectrogram 1	1	0.3721	0.4446	25000	125000
6	Spectrogram 1	1	0.4745	0.5769	25000	125000
7	Spectrogram 1	1	0.7987	0.8713	25000	125000
8	Spectrogram 1	1	0.9011	0.9694	25000	125000
9	Spectrogram 1	1	0.9993	1.1401	25000	125000
10	Spectrogram 1	1	1.1955	1.3491	25000	125000
11	Spectrogram 1	1	1.379	1.4857	25000	125000
12	Spectrogram 1	1	1.5113	1.6691	25000	125000
13	Spectrogram 1	1	1.6905	1.7971	25000	125000
