Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0393	25000	125000
2	Spectrogram 1	1	0.2697	0.3337	25000	125000
3	Spectrogram 1	1	0.3849	0.4403	25000	125000
4	Spectrogram 1	1	0.4787	0.5299	25000	125000
5	Spectrogram 1	1	0.5897	0.6793	25000	125000
6	Spectrogram 1	1	0.7049	0.8371	25000	125000
7	Spectrogram 1	1	0.8542	0.9054	25000	125000
8	Spectrogram 1	1	0.9395	0.9865	25000	125000
9	Spectrogram 1	1	1.0334	1.0761	25000	125000
10	Spectrogram 1	1	1.3065	1.3406	25000	125000
11	Spectrogram 1	1	1.9379	1.9763	25000	125000
