Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0649	25000	125000
2	Spectrogram 1	1	0.1246	0.1801	25000	125000
3	Spectrogram 1	1	0.2057	0.3294	25000	125000
4	Spectrogram 1	1	0.3379	0.5257	25000	125000
5	Spectrogram 1	1	0.6409	0.7902	25000	125000
6	Spectrogram 1	1	0.8158	0.9865	25000	125000
7	Spectrogram 1	1	0.9993	1.1785	25000	125000
8	Spectrogram 1	1	1.2041	1.3705	25000	125000
9	Spectrogram 1	1	1.4003	1.5966	25000	125000
10	Spectrogram 1	1	1.635	1.8099	25000	125000
11	Spectrogram 1	1	1.8355	1.9763	25000	125000
