Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0649	0.1331	25000	125000
2	Spectrogram 1	1	0.1587	0.2142	25000	125000
3	Spectrogram 1	1	0.2569	0.3337	25000	125000
4	Spectrogram 1	1	0.4489	0.5214	25000	125000
5	Spectrogram 1	1	0.547	0.5982	25000	125000
6	Spectrogram 1	1	0.6409	0.7646	25000	125000
7	Spectrogram 1	1	0.7859	0.8499	25000	125000
8	Spectrogram 1	1	0.8713	0.9353	25000	125000
9	Spectrogram 1	1	0.9651	1.0419	25000	125000
10	Spectrogram 1	1	1.1486	1.1998	25000	125000
11	Spectrogram 1	1	1.251	1.3107	25000	125000
12	Spectrogram 1	1	1.443	1.4857	25000	125000
13	Spectrogram 1	1	1.7203	1.7587	25000	125000
14	Spectrogram 1	1	1.8142	1.8739	25000	125000
15	Spectrogram 1	1	1.9038	1.955	25000	125000
