Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.5598	0.6238	25000	125000
2	Spectrogram 1	1	0.6793	0.7646	25000	125000
3	Spectrogram 1	1	0.8115	0.8755	25000	125000
4	Spectrogram 1	1	0.9182	1.0547	25000	125000
5	Spectrogram 1	1	1.1742	1.2339	25000	125000
6	Spectrogram 1	1	1.2979	1.3491	25000	125000
7	Spectrogram 1	1	1.4259	1.4814	25000	125000
8	Spectrogram 1	1	1.6009	1.6691	25000	125000
9	Spectrogram 1	1	1.7075	1.7587	25000	125000
10	Spectrogram 1	1	1.8995	1.955	25000	125000
