Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.1374	0.2185	25000	125000
2	Spectrogram 1	1	0.2611	0.3038	25000	125000
3	Spectrogram 1	1	0.3422	0.3934	25000	125000
4	Spectrogram 1	1	0.419	0.4787	25000	125000
5	Spectrogram 1	1	0.5001	0.5683	25000	125000
6	Spectrogram 1	1	0.5897	0.6451	25000	125000
7	Spectrogram 1	1	0.675	0.7305	25000	125000
8	Spectrogram 1	1	0.7731	0.8201	25000	125000
9	Spectrogram 1	1	0.9609	1.0163	25000	125000
10	Spectrogram 1	1	1.0718	1.1102	25000	125000
11	Spectrogram 1	1	1.1742	1.315	25000	125000
12	Spectrogram 1	1	1.3534	1.443	25000	125000
13	Spectrogram 1	1	1.4601	1.6009	25000	125000
14	Spectrogram 1	1	1.635	1.7331	25000	125000
15	Spectrogram 1	1	1.7502	1.7971	25000	125000
16	Spectrogram 1	1	1.9209	1.9721	25000	125000
