Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0649	0.1545	25000	125000
2	Spectrogram 1	1	0.1758	0.2526	25000	125000
3	Spectrogram 1	1	0.2867	0.4318	25000	125000
4	Spectrogram 1	1	0.4702	0.5769	25000	125000
5	Spectrogram 1	1	0.5982	0.6707	25000	125000
6	Spectrogram 1	1	0.7049	0.8542	25000	125000
7	Spectrogram 1	1	0.8755	0.9822	25000	125000
8	Spectrogram 1	1	1.0291	1.1102	25000	125000
9	Spectrogram 1	1	1.1657	1.2766	25000	125000
10	Spectrogram 1	1	1.3193	1.3918	25000	125000
11	Spectrogram 1	1	1.4387	1.5667	25000	125000
12	Spectrogram 1	1	1.5881	1.7246	25000	125000
13	Spectrogram 1	1	1.8697	1.9081	25000	125000
