Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0862	0.2867	25000	125000
2	Spectrogram 1	1	0.3635	0.4659	25000	125000
3	Spectrogram 1	1	0.5513	0.7561	25000	125000
4	Spectrogram 1	1	0.8073	0.8713	25000	125000
5	Spectrogram 1	1	0.9182	0.9865	25000	125000
6	Spectrogram 1	1	1.0249	1.1401	25000	125000
7	Spectrogram 1	1	1.1657	1.2211	25000	125000
8	Spectrogram 1	1	1.2723	1.3193	25000	125000
9	Spectrogram 1	1	1.3918	1.4686	25000	125000
10	Spectrogram 1	1	1.635	1.7459	25000	125000
11	Spectrogram 1	1	1.7971	1.8611	25000	125000
