Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.7561	0.9395	25000	125000
2	Spectrogram 1	1	0.9651	1.0462	25000	125000
3	Spectrogram 1	1	1.0718	1.123	25000	125000
4	Spectrogram 1	1	1.1529	1.2083	25000	125000
5	Spectrogram 1	1	1.2553	1.2937	25000	125000
6	Spectrogram 1	1	1.3363	1.379	25000	125000
7	Spectrogram 1	1	1.4302	1.4771	25000	125000
8	Spectrogram 1	1	1.5113	1.5582	25000	125000
9	Spectrogram 1	1	1.6137	1.6777	25000	125000
10	Spectrogram 1	1	1.7289	1.7801	25000	125000
11	Spectrogram 1	1	1.8227	1.9337	25000	125000
12	Spectrogram 1	1	1.9635	1.9763	25000	125000
