Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0478	0.2697	25000	125000
2	Spectrogram 1	1	0.3123	0.4873	25000	125000
3	Spectrogram 1	1	0.5299	0.7049	25000	125000
4	Spectrogram 1	1	0.739	0.8457	25000	125000
5	Spectrogram 1	1	0.8627	1.0035	25000	125000
6	Spectrogram 1	1	1.059	1.3321	25000	125000
7	Spectrogram 1	1	1.3833	1.5625	25000	125000
8	Spectrogram 1	1	1.5838	1.7246	25000	125000
9	Spectrogram 1	1	1.7587	1.9123	25000	125000
10	Spectrogram 1	1	1.9465	1.9763	25000	125000
