Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0478	25000	125000
2	Spectrogram 1	1	0.0905	0.1971	25000	125000
3	Spectrogram 1	1	0.2355	0.2995	25000	125000
4	Spectrogram 1	1	0.3465	0.5427	25000	125000
5	Spectrogram 1	1	0.5811	0.7561	25000	125000
6	Spectrogram 1	1	0.7817	0.9694	25000	125000
7	Spectrogram 1	1	1.0121	1.1785	25000	125000
8	Spectrogram 1	1	1.2211	1.3705	25000	125000
9	Spectrogram 1	1	1.3918	1.4985	25000	125000
10	Spectrogram 1	1	1.5198	1.6051	25000	125000
11	Spectrogram 1	1	1.6435	1.7417	25000	125000
12	Spectrogram 1	1	1.7673	1.827	25000	125000
13	Spectrogram 1	1	1.8569	1.9763	25000	125000
