Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.1801	25000	125000
2	Spectrogram 1	1	0.2227	0.3678	25000	125000
3	Spectrogram 1	1	0.4275	0.5513	25000	125000
4	Spectrogram 1	1	0.5982	0.6622	25000	125000
5	Spectrogram 1	1	0.7006	0.7731	25000	125000
6	Spectrogram 1	1	0.8201	0.9822	25000	125000
7	Spectrogram 1	1	1.0121	1.1657	25000	125000
8	Spectrogram 1	1	1.1955	1.3321	25000	125000
9	Spectrogram 1	1	1.4729	1.6307	25000	125000
10	Spectrogram 1	1	1.6521	1.7886	25000	125000
11	Spectrogram 1	1	1.8313	1.955	25000	125000
