Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.2142	0.3038	25000	125000
2	Spectrogram 1	1	0.3337	0.3721	25000	125000
3	Spectrogram 1	1	0.3849	0.5299	25000	125000
4	Spectrogram 1	1	0.6281	0.6963	25000	125000
5	Spectrogram 1	1	0.9182	1.0718	25000	125000
6	Spectrogram 1	1	1.1529	1.251	25000	125000
7	Spectrogram 1	1	1.4601	1.5326	25000	125000
8	Spectrogram 1	1	1.5582	1.6094	25000	125000
9	Spectrogram 1	1	1.8057	1.8867	25000	125000
10	Spectrogram 1	1	1.9465	1.9763	25000	125000
