Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0649	25000	125000
2	Spectrogram 1	1	0.0819	0.2099	25000	125000
3	Spectrogram 1	1	0.227	0.355	25000	125000
4	Spectrogram 1	1	0.3678	0.5043	25000	125000
5	Spectrogram 1	1	0.5171	0.6451	25000	125000
6	Spectrogram 1	1	0.6537	0.8201	25000	125000
7	Spectrogram 1	1	0.8329	0.9737	25000	125000
8	Spectrogram 1	1	0.9907	1.1955	25000	125000
9	Spectrogram 1	1	1.2339	1.4003	25000	125000
10	Spectrogram 1	1	1.4345	1.5923	25000	125000
11	Spectrogram 1	1	1.6265	1.7203	25000	125000
12	Spectrogram 1	1	1.7417	1.9166	25000	125000
13	Spectrogram 1	1	1.9422	1.9763	25000	125000
