Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.1502	0.2142	25000	125000
2	Spectrogram 1	1	0.2654	0.3422	25000	125000
3	Spectrogram 1	1	0.3891	0.5299	25000	125000
4	Spectrogram 1	1	0.5598	0.6323	25000	125000
5	Spectrogram 1	1	0.6707	0.8329	25000	125000
6	Spectrogram 1	1	0.8585	0.931	25000	125000
7	Spectrogram 1	1	0.9566	1.0078	25000	125000
8	Spectrogram 1	1	1.0334	1.0761	25000	125000
9	Spectrogram 1	1	1.1102	1.1614	25000	125000
10	Spectrogram 1	1	1.2851	1.3235	25000	125000
11	Spectrogram 1	1	1.6862	1.7331	25000	125000
