Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0777	25000	125000
2	Spectrogram 1	1	0.1843	0.3379	25000	125000
3	Spectrogram 1	1	0.3593	0.4574	25000	125000
4	Spectrogram 1	1	0.547	0.7305	25000	125000
5	Spectrogram 1	1	0.7518	0.8286	25000	125000
6	Spectrogram 1	1	0.8499	0.9822	25000	125000
7	Spectrogram 1	1	1.0121	1.1017	25000	125000
8	Spectrogram 1	1	1.1315	1.2809	25000	125000
9	Spectrogram 1	1	1.3065	1.5027	25000	125000
10	Spectrogram 1	1	1.5497	1.5923	25000	125000
11	Spectrogram 1	1	1.6734	1.7886	25000	125000
12	Spectrogram 1	1	1.8355	1.9763	25000	125000
