Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0819	25000	125000
2	Spectrogram 1	1	0.1374	0.2014	25000	125000
3	Spectrogram 1	1	0.2483	0.2995	25000	125000
4	Spectrogram 1	1	0.3635	0.4019	25000	125000
5	Spectrogram 1	1	0.4659	0.5257	25000	125000
6	Spectrogram 1	1	0.5769	0.6451	25000	125000
7	Spectrogram 1	1	0.6963	0.7603	25000	125000
8	Spectrogram 1	1	0.7987	0.8542	25000	125000
9	Spectrogram 1	1	0.9011	0.9395	25000	125000
10	Spectrogram 1	1	0.9865	1.0377	25000	125000
11	Spectrogram 1	1	1.0761	1.1315	25000	125000
12	Spectrogram 1	1	1.1742	1.2169	25000	125000
