Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.1161	25000	125000
2	Spectrogram 1	1	0.1502	0.2142	25000	125000
3	Spectrogram 1	1	0.2654	0.3379	25000	125000
4	Spectrogram 1	1	0.4019	0.5299	25000	125000
5	Spectrogram 1	1	0.5854	0.6494	25000	125000
6	Spectrogram 1	1	0.6921	0.7603	25000	125000
7	Spectrogram 1	1	0.9097	0.9737	25000	125000
8	Spectrogram 1	1	1.0163	1.0675	25000	125000
9	Spectrogram 1	1	1.1102	1.1699	25000	125000
10	Spectrogram 1	1	1.4217	1.4771	25000	125000
11	Spectrogram 1	1	1.7929	1.9763	25000	125000
