Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.1331	25000	125000
2	Spectrogram 1	1	0.1758	0.2611	25000	125000
3	Spectrogram 1	1	0.3294	0.4617	25000	125000
4	Spectrogram 1	1	0.5001	0.5811	25000	125000
5	Spectrogram 1	1	0.6366	0.7305	25000	125000
6	Spectrogram 1	1	0.7689	0.9011	25000	125000
7	Spectrogram 1	1	0.931	1.0931	25000	125000
8	Spectrogram 1	1	1.1315	1.2723	25000	125000
9	Spectrogram 1	1	1.2894	1.3833	25000	125000
10	Spectrogram 1	1	1.5198	1.5966	25000	125000
11	Spectrogram 1	1	1.635	1.7118	25000	125000
12	Spectrogram 1	1	1.8398	1.9763	25000	125000
