Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.1758	25000	125000
2	Spectrogram 1	1	0.1929	0.2697	25000	125000
3	Spectrogram 1	1	0.3081	0.3763	25000	125000
4	Spectrogram 1	1	0.4361	0.5043	25000	125000
5	Spectrogram 1	1	0.5385	0.5939	25000	125000
6	Spectrogram 1	1	0.6281	0.7859	25000	125000
7	Spectrogram 1	1	0.8286	0.9225	25000	125000
8	Spectrogram 1	1	1.1571	1.1998	25000	125000
9	Spectrogram 1	1	1.2723	1.3363	25000	125000
10	Spectrogram 1	1	1.5155	1.5539	25000	125000
11	Spectrogram 1	1	1.635	1.6819	25000	125000
