Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0734	25000	125000
2	Spectrogram 1	1	0.0947	0.2355	25000	125000
3	Spectrogram 1	1	0.3806	0.5001	25000	125000
4	Spectrogram 1	1	0.5171	0.6622	25000	125000
5	Spectrogram 1	1	0.6835	0.8627	25000	125000
6	Spectrogram 1	1	0.9097	1.0633	25000	125000
7	Spectrogram 1	1	1.2595	1.4686	25000	125000
8	Spectrogram 1	1	1.507	1.6777	25000	125000
9	Spectrogram 1	1	1.7203	1.9294	25000	125000
10	Spectrogram 1	1	1.9678	1.9763	25000	125000
