Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.2355	25000	125000
2	Spectrogram 1	1	0.3081	0.4659	25000	125000
3	Spectrogram 1	1	0.5086	0.611	25000	125000
4	Spectrogram 1	1	0.6537	0.7475	25000	125000
5	Spectrogram 1	1	0.7945	0.9523	25000	125000
6	Spectrogram 1	1	0.9907	1.123	25000	125000
7	Spectrogram 1	1	1.1571	1.3235	25000	125000
8	Spectrogram 1	1	1.3833	1.5369	25000	125000
9	Spectrogram 1	1	1.5838	1.7758	25000	125000
10	Spectrogram 1	1	1.8227	1.9763	25000	125000
