Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0393	0.1246	25000	125000
2	Spectrogram 1	1	0.1545	0.2355	25000	125000
3	Spectrogram 1	1	0.4745	0.5769	25000	125000
4	Spectrogram 1	1	0.7049	0.7817	25000	125000
5	Spectrogram 1	1	0.8115	0.8841	25000	125000
6	Spectrogram 1	1	0.9097	1.0334	25000	125000
7	Spectrogram 1	1	1.0505	1.2425	25000	125000
8	Spectrogram 1	1	1.2595	1.3918	25000	125000
9	Spectrogram 1	1	1.4046	1.5966	25000	125000
10	Spectrogram 1	1	1.6051	1.8142	25000	125000
11	Spectrogram 1	1	1.827	1.9763	25000	125000
