Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.1843	0.2697	25000	125000
2	Spectrogram 1	1	0.4147	0.5385	25000	125000
3	Spectrogram 1	1	0.5726	0.6451	25000	125000
4	Spectrogram 1	1	0.8755	0.9395	25000	125000
5	Spectrogram 1	1	1.1017	1.1742	25000	125000
6	Spectrogram 1	1	1.2126	1.2766	25000	125000
7	Spectrogram 1	1	1.3363	1.4857	25000	125000
8	Spectrogram 1	1	1.5113	1.5539	25000	125000
9	Spectrogram 1	1	1.5966	1.6905	25000	125000
10	Spectrogram 1	1	1.7075	1.7673	25000	125000
11	Spectrogram 1	1	1.8142	1.9337	25000	125000
12	Spectrogram 1	1	1.955	1.9763	25000	125000
