Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0649	25000	125000
2	Spectrogram 1	1	0.1289	0.2953	25000	125000
3	Spectrogram 1	1	0.3379	0.483	25000	125000
4	Spectrogram 1	1	0.5214	0.6835	25000	125000
5	Spectrogram 1	1	0.7091	0.8201	25000	125000
6	Spectrogram 1	1	0.8414	0.9779	25000	125000
7	Spectrogram 1	1	1.0078	1.1443	25000	125000
8	Spectrogram 1	1	1.1913	1.3619	25000	125000
9	Spectrogram 1	1	1.4174	1.5241	25000	125000
10	Spectrogram 1	1	1.5881	1.6521	25000	125000
11	Spectrogram 1	1	1.6649	1.8313	25000	125000
12	Spectrogram 1	1	1.8654	1.9763	25000	125000
