Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.1033	25000	125000
2	Spectrogram 1	1	0.1459	0.2995	25000	125000
3	Spectrogram 1	1	0.3507	0.4275	25000	125000
4	Spectrogram 1	1	0.4659	0.6025	25000	125000
5	Spectrogram 1	1	0.6366	0.7646	25000	125000
6	Spectrogram 1	1	0.8414	1.0078	25000	125000
7	Spectrogram 1	1	1.0633	1.1571	25000	125000
8	Spectrogram 1	1	1.2254	1.2681	25000	125000
9	Spectrogram 1	1	1.2979	1.3449	25000	125000
10	Spectrogram 1	1	1.4003	1.4515	25000	125000
11	Spectrogram 1	1	1.7374	1.8611	25000	125000
12	Spectrogram 1	1	1.8953	1.9465	25000	125000
