Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.1161	0.1673	25000	125000
2	Spectrogram 1	1	0.2185	0.3379	25000	125000
3	Spectrogram 1	1	0.3678	0.4318	25000	125000
4	Spectrogram 1	1	0.4659	0.5683	25000	125000
5	Spectrogram 1	1	0.5939	0.6921	25000	125000
6	Spectrogram 1	1	0.7347	0.8243	25000	125000
7	Spectrogram 1	1	0.867	0.9907	25000	125000
8	Spectrogram 1	1	1.0078	1.1358	25000	125000
9	Spectrogram 1	1	1.1699	1.3022	25000	125000
10	Spectrogram 1	1	1.3235	1.4217	25000	125000
11	Spectrogram 1	1	1.4473	1.5582	25000	125000
12	Spectrogram 1	1	1.5881	1.6947	25000	125000
13	Spectrogram 1	1	1.7118	1.8142	25000	125000
14	Spectrogram 1	1	1.8313	1.891	25000	125000
15	Spectrogram 1	1	1.9209	1.9763	25000	125000
