Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0862	0.1289	25000	125000
2	Spectrogram 1	1	0.1502	0.227	25000	125000
3	Spectrogram 1	1	0.2441	0.3763	25000	125000
4	Spectrogram 1	1	0.4275	0.4958	25000	125000
5	Spectrogram 1	1	0.5342	0.5897	25000	125000
6	Spectrogram 1	1	0.8755	0.931	25000	125000
7	Spectrogram 1	1	0.9395	1.0206	25000	125000
8	Spectrogram 1	1	1.1401	1.2681	25000	125000
9	Spectrogram 1	1	1.3065	1.3619	25000	125000
10	Spectrogram 1	1	1.7886	1.8483	25000	125000
