Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0307	0.0905	25000	125000
2	Spectrogram 1	1	0.1374	0.1801	25000	125000
3	Spectrogram 1	1	0.2526	0.2995	25000	125000
4	Spectrogram 1	1	0.3465	0.4019	25000	125000
5	Spectrogram 1	1	0.4617	0.5214	25000	125000
6	Spectrogram 1	1	0.7433	0.8755	25000	125000
7	Spectrogram 1	1	0.9054	1.0419	25000	125000
8	Spectrogram 1	1	1.0718	1.1955	25000	125000
9	Spectrogram 1	1	1.2211	1.3193	25000	125000
10	Spectrogram 1	1	1.3534	1.4174	25000	125000
11	Spectrogram 1	1	1.4686	1.5454	25000	125000
12	Spectrogram 1	1	1.5838	1.6435	25000	125000
13	Spectrogram 1	1	1.6819	1.7459	25000	125000
14	Spectrogram 1	1	1.7971	1.8697	25000	125000
15	Spectrogram 1	1	1.9166	1.9763	25000	125000
