Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.1033	0.2654	25000	125000
2	Spectrogram 1	1	0.2825	0.5427	25000	125000
3	Spectrogram 1	1	0.5641	0.6793	25000	125000
4	Spectrogram 1	1	0.7177	0.8115	25000	125000
5	Spectrogram 1	1	0.8457	0.9225	25000	125000
6	Spectrogram 1	1	1.1657	1.3491	25000	125000
7	Spectrogram 1	1	1.3619	1.4899	25000	125000
8	Spectrogram 1	1	1.5198	1.6777	25000	125000
9	Spectrogram 1	1	1.7203	1.8313	25000	125000
10	Spectrogram 1	1	1.8569	1.9763	25000	125000
