Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0691	25000	125000
2	Spectrogram 1	1	0.1033	0.1459	25000	125000
3	Spectrogram 1	1	0.1886	0.3721	25000	125000
4	Spectrogram 1	1	0.3977	0.4787	25000	125000
5	Spectrogram 1	1	0.5939	0.6963	25000	125000
6	Spectrogram 1	1	0.7134	0.8969	25000	125000
7	Spectrogram 1	1	0.9225	1.1017	25000	125000
8	Spectrogram 1	1	1.1315	1.2979	25000	125000
9	Spectrogram 1	1	1.3278	1.4899	25000	125000
10	Spectrogram 1	1	1.5198	1.7161	25000	125000
11	Spectrogram 1	1	1.7417	1.8953	25000	125000
12	Spectrogram 1	1	1.9209	1.9763	25000	125000
