Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0307	25000	125000
2	Spectrogram 1	1	0.0521	0.163	25000	125000
3	Spectrogram 1	1	0.1715	0.3422	25000	125000
4	Spectrogram 1	1	0.3678	0.4659	25000	125000
5	Spectrogram 1	1	0.4958	0.5854	25000	125000
6	Spectrogram 1	1	0.5982	0.739	25000	125000
7	Spectrogram 1	1	0.7689	0.8457	25000	125000
8	Spectrogram 1	1	0.8798	0.9523	25000	125000
9	Spectrogram 1	1	0.9907	1.0419	25000	125000
10	Spectrogram 1	1	1.0846	1.1358	25000	125000
11	Spectrogram 1	1	1.1827	1.2809	25000	125000
12	Spectrogram 1	1	1.4985	1.763	25000	125000
13	Spectrogram 1	1	1.7929	1.8825	25000	125000
