Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.2099	0.2483	25000	125000
2	Spectrogram 1	1	1.0035	1.0505	25000	125000
3	Spectrogram 1	1	1.0931	1.2169	25000	125000
4	Spectrogram 1	1	1.2339	1.3107	25000	125000
5	Spectrogram 1	1	1.3363	1.4387	25000	125000
6	Spectrogram 1	1	1.4558	1.5155	25000	125000
7	Spectrogram 1	1	1.5582	1.6691	25000	125000
8	Spectrogram 1	1	1.6905	1.7886	25000	125000
9	Spectrogram 1	1	1.8057	1.8739	25000	125000
10	Spectrogram 1	1	1.9123	1.9763	25000	125000
