Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.035	0.1203	25000	125000
2	Spectrogram 1	1	0.1502	0.2142	25000	125000
3	Spectrogram 1	1	0.3721	0.5129	25000	125000
4	Spectrogram 1	1	0.5385	0.6921	25000	125000
5	Spectrogram 1	1	0.7177	0.8585	25000	125000
6	Spectrogram 1	1	0.8841	1.0377	25000	125000
7	Spectrogram 1	1	1.059	1.2339	25000	125000
8	Spectrogram 1	1	1.2595	1.3406	25000	125000
9	Spectrogram 1	1	1.3833	1.5795	25000	125000
10	Spectrogram 1	1	1.6094	1.7929	25000	125000
11	Spectrogram 1	1	1.8185	1.9678	25000	125000
