Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.1459	25000	125000
2	Spectrogram 1	1	0.1929	0.3934	25000	125000
3	Spectrogram 1	1	0.4275	0.5982	25000	125000
4	Spectrogram 1	1	0.6451	0.8542	25000	125000
5	Spectrogram 1	1	0.9054	1.0633	25000	125000
6	Spectrogram 1	1	1.0803	1.1401	25000	125000
7	Spectrogram 1	1	1.1657	1.3321	25000	125000
8	Spectrogram 1	1	1.3619	1.5241	25000	125000
9	Spectrogram 1	1	1.5667	1.7374	25000	125000
10	Spectrogram 1	1	1.7758	1.9379	25000	125000
