Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0606	25000	125000
2	Spectrogram 1	1	0.0734	0.1929	25000	125000
3	Spectrogram 1	1	0.2142	0.2654	25000	125000
4	Spectrogram 1	1	0.291	0.4233	25000	125000
5	Spectrogram 1	1	0.4531	0.5214	25000	125000
6	Spectrogram 1	1	0.5555	0.6366	25000	125000
7	Spectrogram 1	1	0.6665	0.7817	25000	125000
8	Spectrogram 1	1	0.8286	0.9865	25000	125000
9	Spectrogram 1	1	1.0035	1.1955	25000	125000
10	Spectrogram 1	1	1.2297	1.3662	25000	125000
11	Spectrogram 1	1	1.4046	1.5198	25000	125000
12	Spectrogram 1	1	1.5369	1.5753	25000	125000
13	Spectrogram 1	1	1.7033	1.763	25000	125000
14	Spectrogram 1	1	1.9337	1.9763	25000	125000
