Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.5086	0.6707	25000	125000
2	Spectrogram 1	1	0.7049	0.8115	25000	125000
3	Spectrogram 1	1	0.8286	0.9694	25000	125000
4	Spectrogram 1	1	0.9993	1.1443	25000	125000
5	Spectrogram 1	1	1.1742	1.2979	25000	125000
6	Spectrogram 1	1	1.3363	1.3918	25000	125000
7	Spectrogram 1	1	1.4345	1.507	25000	125000
8	Spectrogram 1	1	1.5497	1.6222	25000	125000
9	Spectrogram 1	1	1.6563	1.7289	25000	125000
10	Spectrogram 1	1	1.7843	1.8441	25000	125000
11	Spectrogram 1	1	1.9038	1.9763	25000	125000
