Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.1374	0.3465	25000	125000
2	Spectrogram 1	1	0.4574	0.547	25000	125000
3	Spectrogram 1	1	0.5769	0.7774	25000	125000
4	Spectrogram 1	1	0.8371	1.0761	25000	125000
5	Spectrogram 1	1	1.1358	1.2211	25000	125000
6	Spectrogram 1	1	1.2339	1.3449	25000	125000
7	Spectrogram 1	1	1.3961	1.4515	25000	125000
8	Spectrogram 1	1	1.5113	1.6734	25000	125000
9	Spectrogram 1	1	1.7161	1.7587	25000	125000
10	Spectrogram 1	1	1.8739	1.9763	25000	125000
