Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0393	25000	125000
2	Spectrogram 1	1	0.0691	0.1417	25000	125000
3	Spectrogram 1	1	0.1886	0.3209	25000	125000
4	Spectrogram 1	1	0.3422	0.419	25000	125000
5	Spectrogram 1	1	0.4489	0.547	25000	125000
6	Spectrogram 1	1	0.5683	0.7177	25000	125000
7	Spectrogram 1	1	0.7347	0.8798	25000	125000
8	Spectrogram 1	1	0.8969	1.0249	25000	125000
9	Spectrogram 1	1	1.0462	1.1955	25000	125000
10	Spectrogram 1	1	1.2211	1.3278	25000	125000
11	Spectrogram 1	1	1.3875	1.4601	25000	125000
12	Spectrogram 1	1	1.4686	1.6009	25000	125000
13	Spectrogram 1	1	1.6265	1.7843	25000	125000
14	Spectrogram 1	1	1.8014	1.9294	25000	125000
15	Spectrogram 1	1	1.9465	1.9763	25000	125000
