Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0777	0.1417	25000	125000
2	Spectrogram 1	1	0.1929	0.2398	25000	125000
3	Spectrogram 1	1	0.291	0.3763	25000	125000
4	Spectrogram 1	1	0.4233	0.4873	25000	125000
5	Spectrogram 1	1	0.5513	0.5982	25000	125000
6	Spectrogram 1	1	0.6494	0.6921	25000	125000
7	Spectrogram 1	1	0.7433	0.7859	25000	125000
8	Spectrogram 1	1	0.9353	0.9779	25000	125000
9	Spectrogram 1	1	1.0291	1.0846	25000	125000
10	Spectrogram 1	1	1.1273	1.1699	25000	125000
11	Spectrogram 1	1	1.2211	1.2638	25000	125000
12	Spectrogram 1	1	1.4046	1.4515	25000	125000
13	Spectrogram 1	1	1.507	1.5625	25000	125000
14	Spectrogram 1	1	1.6094	1.7673	25000	125000
15	Spectrogram 1	1	1.8099	1.9038	25000	125000
