Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0563	25000	125000
2	Spectrogram 1	1	0.099	0.2227	25000	125000
3	Spectrogram 1	1	0.2483	0.4702	25000	125000
4	Spectrogram 1	1	0.5086	0.6238	25000	125000
5	Spectrogram 1	1	0.6537	0.8329	25000	125000
6	Spectrogram 1	1	0.8585	0.9993	25000	125000
7	Spectrogram 1	1	1.0291	1.1273	25000	125000
8	Spectrogram 1	1	1.1486	1.2339	25000	125000
9	Spectrogram 1	1	1.2595	1.3278	25000	125000
10	Spectrogram 1	1	1.3577	1.443	25000	125000
11	Spectrogram 1	1	1.4558	1.6009	25000	125000
12	Spectrogram 1	1	1.6265	1.6862	25000	125000
13	Spectrogram 1	1	1.7246	1.8782	25000	125000
14	Spectrogram 1	1	1.9038	1.9763	25000	125000
