Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0393	0.1971	25000	125000
2	Spectrogram 1	1	0.2227	0.3849	25000	125000
3	Spectrogram 1	1	0.4105	0.4745	25000	125000
4	Spectrogram 1	1	0.4958	0.5769	25000	125000
5	Spectrogram 1	1	0.6025	0.7049	25000	125000
6	Spectrogram 1	1	0.7134	0.7902	25000	125000
7	Spectrogram 1	1	0.8115	0.8883	25000	125000
8	Spectrogram 1	1	0.9139	0.9779	25000	125000
9	Spectrogram 1	1	1.0206	1.0846	25000	125000
10	Spectrogram 1	1	1.1145	1.1785	25000	125000
11	Spectrogram 1	1	1.2169	1.2851	25000	125000
12	Spectrogram 1	1	1.3107	1.4558	25000	125000
13	Spectrogram 1	1	1.4771	1.635	25000	125000
14	Spectrogram 1	1	1.6478	1.7246	25000	125000
15	Spectrogram 1	1	1.7673	1.9763	25000	125000
