Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0691	0.1758	25000	125000
2	Spectrogram 1	1	0.2355	0.3123	25000	125000
3	Spectrogram 1	1	0.5001	0.6025	25000	125000
4	Spectrogram 1	1	0.7262	0.7859	25000	125000
5	Spectrogram 1	1	0.8243	1.0121	25000	125000
6	Spectrogram 1	1	1.2595	1.3363	25000	125000
7	Spectrogram 1	1	1.3577	1.4985	25000	125000
8	Spectrogram 1	1	1.5241	1.6051	25000	125000
9	Spectrogram 1	1	1.6521	1.7161	25000	125000
10	Spectrogram 1	1	1.8099	1.8739	25000	125000
11	Spectrogram 1	1	1.8953	1.9763	25000	125000
