Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.1203	0.1673	25000	125000
2	Spectrogram 1	1	0.6537	0.7219	25000	125000
3	Spectrogram 1	1	0.7603	0.8243	25000	125000
4	Spectrogram 1	1	0.8755	0.9779	25000	125000
5	Spectrogram 1	1	1.0078	1.0505	25000	125000
6	Spectrogram 1	1	1.1059	1.1486	25000	125000
7	Spectrogram 1	1	1.1913	1.251	25000	125000
8	Spectrogram 1	1	1.3875	1.4345	25000	125000
9	Spectrogram 1	1	1.4899	1.5411	25000	125000
10	Spectrogram 1	1	1.6094	1.6649	25000	125000
11	Spectrogram 1	1	1.7075	1.763	25000	125000
12	Spectrogram 1	1	1.8142	1.9123	25000	125000
13	Spectrogram 1	1	1.9379	1.9763	25000	125000
