Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0649	25000	125000
2	Spectrogram 1	1	0.1289	0.1971	25000	125000
3	Spectrogram 1	1	0.2441	0.3123	25000	125000
4	Spectrogram 1	1	0.3934	0.4531	25000	125000
5	Spectrogram 1	1	0.5214	0.611	25000	125000
6	Spectrogram 1	1	1.0761	1.1486	25000	125000
7	Spectrogram 1	1	1.2041	1.3577	25000	125000
8	Spectrogram 1	1	1.3833	1.5326	25000	125000
9	Spectrogram 1	1	1.5539	1.7161	25000	125000
10	Spectrogram 1	1	1.7374	1.7929	25000	125000
11	Spectrogram 1	1	1.8227	1.8867	25000	125000
