Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0307	0.0905	25000	125000
2	Spectrogram 1	1	0.1374	0.3678	25000	125000
3	Spectrogram 1	1	0.4062	0.5683	25000	125000
4	Spectrogram 1	1	0.6281	0.7561	25000	125000
5	Spectrogram 1	1	0.7902	0.8286	25000	125000
6	Spectrogram 1	1	0.8713	1.0206	25000	125000
7	Spectrogram 1	1	1.0419	1.187	25000	125000
8	Spectrogram 1	1	1.2126	1.2851	25000	125000
9	Spectrogram 1	1	1.3363	1.3833	25000	125000
10	Spectrogram 1	1	1.4515	1.507	25000	125000
11	Spectrogram 1	1	1.571	1.7203	25000	125000
12	Spectrogram 1	1	1.7502	1.8057	25000	125000
13	Spectrogram 1	1	1.8697	1.9166	25000	125000
