Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.035	0.0947	25000	125000
2	Spectrogram 1	1	0.1971	0.2825	25000	125000
3	Spectrogram 1	1	0.3166	0.3593	25000	125000
4	Spectrogram 1	1	0.7902	0.867	25000	125000
5	Spectrogram 1	1	0.9267	1.0035	25000	125000
6	Spectrogram 1	1	1.0505	1.2382	25000	125000
7	Spectrogram 1	1	1.2681	1.4515	25000	125000
8	Spectrogram 1	1	1.4899	1.635	25000	125000
9	Spectrogram 1	1	1.6649	1.7886	25000	125000
10	Spectrogram 1	1	1.8099	1.9166	25000	125000
11	Spectrogram 1	1	1.9678	1.9763	25000	125000
