Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.4105	0.4489	25000	125000
2	Spectrogram 1	1	0.4659	0.5086	25000	125000
3	Spectrogram 1	1	0.5513	0.611	25000	125000
4	Spectrogram 1	1	0.6409	0.6963	25000	125000
5	Spectrogram 1	1	0.7347	0.8201	25000	125000
6	Spectrogram 1	1	0.8542	0.9694	25000	125000
7	Spectrogram 1	1	0.995	1.0462	25000	125000
8	Spectrogram 1	1	1.0974	1.2211	25000	125000
9	Spectrogram 1	1	1.2553	1.4003	25000	125000
10	Spectrogram 1	1	1.4259	1.5241	25000	125000
11	Spectrogram 1	1	1.5497	1.7459	25000	125000
12	Spectrogram 1	1	1.7758	1.9763	25000	125000
