Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.2654	0.3038	25000	125000
2	Spectrogram 1	1	0.355	0.4659	25000	125000
3	Spectrogram 1	1	0.5001	0.6281	25000	125000
4	Spectrogram 1	1	0.6579	0.803	25000	125000
5	Spectrogram 1	1	0.8286	0.8926	25000	125000
6	Spectrogram 1	1	0.9225	0.9779	25000	125000
7	Spectrogram 1	1	1.0035	1.0505	25000	125000
8	Spectrogram 1	1	1.0889	1.1529	25000	125000
9	Spectrogram 1	1	1.1827	1.2638	25000	125000
10	Spectrogram 1	1	1.2809	1.3449	25000	125000
11	Spectrogram 1	1	1.3705	1.4601	25000	125000
12	Spectrogram 1	1	1.4771	1.5838	25000	125000
13	Spectrogram 1	1	1.6947	1.7502	25000	125000
14	Spectrogram 1	1	1.7843	1.8441	25000	125000
15	Spectrogram 1	1	1.8953	1.9593	25000	125000
