Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.1118	25000	125000
2	Spectrogram 1	1	0.1587	0.3593	25000	125000
3	Spectrogram 1	1	0.4019	0.4787	25000	125000
4	Spectrogram 1	1	0.5001	0.5811	25000	125000
5	Spectrogram 1	1	0.6067	0.6921	25000	125000
6	Spectrogram 1	1	0.7262	0.8115	25000	125000
7	Spectrogram 1	1	0.8414	0.9182	25000	125000
8	Spectrogram 1	1	1.0505	1.1913	25000	125000
9	Spectrogram 1	1	1.2553	1.3321	25000	125000
10	Spectrogram 1	1	1.3705	1.4558	25000	125000
11	Spectrogram 1	1	1.5027	1.5881	25000	125000
