Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.099	25000	125000
2	Spectrogram 1	1	0.1203	0.2953	25000	125000
3	Spectrogram 1	1	0.3166	0.3806	25000	125000
4	Spectrogram 1	1	0.4318	0.6025	25000	125000
5	Spectrogram 1	1	0.6366	0.7006	25000	125000
6	Spectrogram 1	1	0.7433	0.803	25000	125000
7	Spectrogram 1	1	0.8585	1.0035	25000	125000
8	Spectrogram 1	1	1.0334	1.1059	25000	125000
9	Spectrogram 1	1	1.1443	1.2766	25000	125000
10	Spectrogram 1	1	1.3065	1.3662	25000	125000
11	Spectrogram 1	1	1.4259	1.5155	25000	125000
12	Spectrogram 1	1	1.5667	1.6094	25000	125000
13	Spectrogram 1	1	1.6819	1.7886	25000	125000
14	Spectrogram 1	1	1.827	1.9763	25000	125000
