Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.2313	25000	125000
2	Spectrogram 1	1	0.2739	0.483	25000	125000
3	Spectrogram 1	1	0.5513	0.6835	25000	125000
4	Spectrogram 1	1	0.7433	0.9609	25000	125000
5	Spectrogram 1	1	1.0035	1.123	25000	125000
6	Spectrogram 1	1	1.1742	1.2937	25000	125000
7	Spectrogram 1	1	1.3363	1.4942	25000	125000
8	Spectrogram 1	1	1.5283	1.7203	25000	125000
9	Spectrogram 1	1	1.7545	1.8483	25000	125000
10	Spectrogram 1	1	1.8739	1.9763	25000	125000
