Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0393	0.0947	25000	125000
2	Spectrogram 1	1	0.163	0.2185	25000	125000
3	Spectrogram 1	1	0.5683	0.611	25000	125000
4	Spectrogram 1	1	0.6835	0.7433	25000	125000
5	Spectrogram 1	1	0.7945	0.8499	25000	125000
6	Spectrogram 1	1	1.0078	1.2339	25000	125000
7	Spectrogram 1	1	1.2681	1.3107	25000	125000
8	Spectrogram 1	1	1.3662	1.4217	25000	125000
9	Spectrogram 1	1	1.6009	1.6521	25000	125000
10	Spectrogram 1	1	1.7374	1.7801	25000	125000
11	Spectrogram 1	1	1.8483	1.8953	25000	125000
12	Spectrogram 1	1	1.9465	1.9763	25000	125000
