Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0862	0.2227	25000	125000
2	Spectrogram 1	1	0.2441	0.3123	25000	125000
3	Spectrogram 1	1	0.3593	0.4233	25000	125000
4	Spectrogram 1	1	0.4617	0.6238	25000	125000
5	Spectrogram 1	1	0.6323	0.8073	25000	125000
6	Spectrogram 1	1	0.8371	1.0462	25000	125000
7	Spectrogram 1	1	1.0633	1.2723	25000	125000
8	Spectrogram 1	1	1.3363	1.4558	25000	125000
9	Spectrogram 1	1	1.4729	1.7331	25000	125000
10	Spectrogram 1	1	1.7545	1.9635	25000	125000
