Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0393	0.3379	25000	125000
2	Spectrogram 1	1	0.3465	0.4233	25000	125000
3	Spectrogram 1	1	0.4318	0.6238	25000	125000
4	Spectrogram 1	1	0.6537	0.8457	25000	125000
5	Spectrogram 1	1	0.8798	1.059	25000	125000
6	Spectrogram 1	1	1.0803	1.1785	25000	125000
7	Spectrogram 1	1	1.2083	1.2979	25000	125000
8	Spectrogram 1	1	1.3363	1.4771	25000	125000
9	Spectrogram 1	1	1.5198	1.6094	25000	125000
10	Spectrogram 1	1	1.6777	1.8142	25000	125000
