Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0777	25000	125000
2	Spectrogram 1	1	0.1075	0.1801	25000	125000
3	Spectrogram 1	1	0.1929	0.3209	25000	125000
4	Spectrogram 1	1	0.3379	0.3849	25000	125000
5	Spectrogram 1	1	0.419	0.5726	25000	125000
6	Spectrogram 1	1	0.611	0.6494	25000	125000
7	Spectrogram 1	1	0.7219	0.8798	25000	125000
8	Spectrogram 1	1	0.9225	0.9993	25000	125000
9	Spectrogram 1	1	1.0249	1.1486	25000	125000
10	Spectrogram 1	1	1.1742	1.2211	25000	125000
11	Spectrogram 1	1	1.2553	1.3577	25000	125000
12	Spectrogram 1	1	1.3961	1.507	25000	125000
13	Spectrogram 1	1	1.5454	1.6649	25000	125000
14	Spectrogram 1	1	1.7246	1.8782	25000	125000
15	Spectrogram 1	1	1.9038	1.9763	25000	125000
